id,domain,webURL,numViolations,violationnumberID,initialImpactScore,Description,LongDescription,AffectedHTMLElement(s),domain_alias,updated_Description,baseline_help,corrected_Code,thoughts,finalImpactScore
9550904396.0,Government and Public Services,https://www.australia.gov.au/,3.0,document-title,4.0,Ensures each HTML document contains a non-empty <title> element,https://dequeuniversity.com/rules/axe/4.4/document-title?application=axeAPI,"<html style=""height:100%"">",gov,The web page has a descriptive and informative page title.,HTML document must contain a non-empty <title> element,"```html
<html style=""height:100%"">
<head>
<title>Australian Government Official Website</title>
</head>
```","An HTML document should have a <title> element in the <head> section to describe the content of the document. This element is essential for accessibility, as it allows users with screen readers to understand the purpose of the page they are on. Additionally, it's beneficial for SEO. Since the provided incorrect code snippet lacks a <title> element, I will add a non-empty <title> element within the <head> section to address the accessibility issue suggested.",0
9550904396.0,Government and Public Services,https://www.australia.gov.au/,3.0,frame-title,4.0,Ensures <iframe> and <frame> elements have an accessible name,https://dequeuniversity.com/rules/axe/4.4/frame-title?application=axeAPI,"<iframe id=""main-iframe"" src=""/_Incapsula_Resource?CWUDNSAI=23&amp;xinfo=62-69020477-0%200NNN%20RT%281720285206871%20370%29%20q%280%20-1%20-1%200%29%20r%280%20-1%29%20B15%284%2c200%2c0%29%20U18&amp;incident_id=1780000080125117517-370198010341360190&amp;edet=15&amp;cinfo=04000000&amp;rpinfo=0&amp;mth=GET"" frameborder=""0"" width=""100%"" height=""100%"" marginheight=""0px"" marginwidth=""0px"">",gov,"Markup is used in a way that facilitates accessibility. This includes following the HTML specifications and using forms, input labels, frame titles, etc. appropriately.ARIA is used appropriately to enhance accessibility when HTML is not sufficient. ",Frames must have an accessible name,"`<iframe id=""main-iframe"" src=""/_Incapsula_Resource?CWUDNSAI=23&amp;xinfo=62-69020477-0%200NNN%20RT%281720285206871%20370%29%20q%280%20-1%20-1%200%29%20r%280%20-1%29%20B15%284%2c200%2c0%29%20U18&amp;incident_id=1780000080125117517-370198010341360190&amp;edet=15&amp;cinfo=04000000&amp;rpinfo=0&amp;mth=GET"" frameborder=""0"" width=""100%"" height=""100%"" marginheight=""0px"" marginwidth=""0px"" title=""Main Content""></iframe>`",,-1
9550904396.0,Government and Public Services,https://www.australia.gov.au/,3.0,html-has-lang,4.0,Ensures every HTML document has a lang attribute,https://dequeuniversity.com/rules/axe/4.4/html-has-lang?application=axeAPI,"<html style=""height:100%"">",gov,"The language of the page is identified using the lang attribute (e.g., <html lang=""en"">). ",<html> element must have a lang attribute,"`<html style=""height:100%"" lang=""en-AU"">`","The error message indicates that the HTML document does not have a `lang` attribute, which is necessary to specify the primary language of the document. This helps search engines and assistive technologies understand the language of the content, which in turn facilitates accessible communication. For the website in question, assuming it is primarily in English and targeted towards an Australian audience, the language code to be used should be `en-AU`.",0
4365991990.0,Streaming Platforms,https://www.plex.tv/,7.0,aria-required-attr,5.0,Ensures elements with ARIA roles have all required ARIA attributes,https://dequeuniversity.com/rules/axe/4.4/aria-required-attr?application=axeAPI,"<div id=""universal-search-container"" role=""combobox"" aria-haspopup=""listbox"" aria-owns=""universal-search-menu"" class=""searchContainer"">",stream,"Markup is used in a way that facilitates accessibility. This includes following the HTML specifications and using forms, input labels, frame titles, etc. appropriately.ARIA is used appropriately to enhance accessibility when HTML is not sufficient. ",Required ARIA attributes must be provided,"<div id=""universal-search-container"" role=""combobox"" aria-haspopup=""listbox"" aria-owns=""universal-search-menu"" aria-controls=""universal-search-menu"" aria-expanded=""false"" class=""searchContainer"">","The provided element has a role of ""combobox"" which indicates it is a composite widget containing a single-line textbox and another element, such as a listbox or grid, that can dynamically pop up to help the user set the value of the textbox. ARIA roles that specify a widget like ""combobox"" require certain attributes to ensure accessibility, such as `aria-controls` or `aria-expanded` to inform assistive technologies about the relationship between the combobox and the element it controls or pops up, and its current state (collapsed or expanded). The `aria-owns` attribute is indeed used to define a parent/child relationship in the accessibility layer but might not be sufficient by itself for complete accessibility of a combobox. Since the suggestion is to ensure all required ARIA attributes are provided and considering the role specified, adding `aria-controls` to reference the ID of the popup element and `aria-expanded` to notify if the combobox is expanded would make the element more accessible.",4
4365991990.0,Streaming Platforms,https://www.plex.tv/,7.0,aria-required-children,5.0,Ensures elements with an ARIA role that require child roles contain them,https://dequeuniversity.com/rules/axe/4.4/aria-required-children?application=axeAPI,"<nav role=""menubar"" aria-label=""Marketing Site"" class=""fresnel-greaterThanOrEqual-md nav"">",stream,"Semantic markup is appropriately used to designate headings, regions/landmarks, lists, emphasized or special text, etc.Tables are used for tabular data and data cells are associated with their headers. Data table captions, if present, are associated to data tables.Text labels are associated with form inputs. Related form controls are grouped with fieldset/legend. ARIA labelling may be used when standard HTML is insufficient. ",Certain ARIA roles must contain particular children,"```html
<nav role=""menubar"" aria-label=""Marketing Site"" class=""fresnel-greaterThanOrEqual-md nav"">
    <a role=""menuitem"" href=""#"">Home</a>
    <a role=""menuitem"" href=""#"">About Us</a>
    <a role=""menuitem"" href=""#"">Services</a>
    <a role=""menuitem"" href=""#"">Contact</a>
</nav>
```","The error suggests that the navigation element `<nav>` configured with an ARIA role of ""menubar"" is missing required child roles to satisfy the accessibily rules. A menubar is expected to contain role elements like ""menuitem"", ""menuitemcheckbox"", or ""menuitemradio"". To fix this, children within the `<nav>` should be specified with appropriate roles that comply with the requirement for a menubar. Since the incorrect code doesn't show any children, I will add a generic example to demonstrate how this could be corrected by including elements with the appropriate roles.",0
4365991990.0,Streaming Platforms,https://www.plex.tv/,7.0,aria-required-parent,5.0,Ensures elements with an ARIA role that require parent roles are contained by them,https://dequeuniversity.com/rules/axe/4.4/aria-required-parent?application=axeAPI,"<a id=""movies-tv-0"" href=""https://watch.plex.tv/"" role=""menuitem"" tabindex=""-1"" class=""nav-menu-item-simple chroma_Link_module_link chroma_UnstyledLink_module_unstyledLink chroma_shared_module_base chroma_Link_module_default"">, <a id=""movies-tv-1"" href=""https://watch.plex.tv/movies-and-shows"" role=""menuitem"" tabindex=""-1"" class=""nav-menu-item-simple chroma_Link_module_link chroma_UnstyledLink_module_unstyledLink chroma_shared_module_base chroma_Link_module_default"">, <a id=""movies-tv-2"" href=""https://watch.plex.tv/live-tv"" role=""menuitem"" tabindex=""-1"" class=""nav-menu-item-simple chroma_Link_module_link chroma_UnstyledLink_module_unstyledLink chroma_shared_module_base chroma_Link_module_default"">, <a id=""movies-tv-3"" href=""https://watch.plex.tv/pt/movies-and-shows/list/trending"" role=""menuitem"" tabindex=""-1"" class=""nav-menu-item-simple chroma_Link_module_link chroma_UnstyledLink_module_unstyledLink chroma_shared_module_base chroma_Link_module_default"">, <a id=""movies-tv-4"" href=""https://watch.plex.tv/movies-and-shows/list/expiring"" role=""menuitem"" tabindex=""-1"" class=""nav-menu-item-simple chroma_Link_module_link chroma_UnstyledLink_module_unstyledLink chroma_shared_module_base chroma_Link_module_default"">, <a id=""live-tv-0"" href=""https://watch.plex.tv/live-tv"" role=""menuitem"" tabindex=""-1"" class=""nav-menu-item-simple chroma_Link_module_link chroma_UnstyledLink_module_unstyledLink chroma_shared_module_base chroma_Link_module_default"">, <a id=""features-0"" href=""https://www.plex.tv/watch-free-tv/"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""features-1"" href=""https://www.plex.tv/watch-free/"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""features-2"" href=""https://www.plex.tv/discover/"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""features-3"" href=""https://www.plex.tv/apps-devices/"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""features-4"" href=""https://www.plex.tv/your-media/"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""features-5"" href=""https://www.plex.tv/plex-pass/"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""features-6"" href=""https://www.plex.tv/plexamp/"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""features-7"" href=""https://www.plex.tv/tv/"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""download-0"" href=""https://www.plex.tv/media-server-downloads/#plex-app"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""download-1"" href=""https://www.plex.tv/media-server-downloads/#plex-app"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""download-2"" href=""https://www.plex.tv/media-server-downloads/#plex-app"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""download-3"" href=""https://www.plex.tv/media-server-downloads/#plex-app"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""download-4"" href=""https://www.plex.tv/media-server-downloads/#plex-media-server"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""download-5"" href=""https://www.plex.tv/plexamp/#downloads"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">, <a id=""download-6"" href=""https://www.plex.tv/plex-labs/#plex-dash"" role=""menuitem"" tabindex=""-1"" class=""navCardLink"">",stream,"Semantic markup is appropriately used to designate headings, regions/landmarks, lists, emphasized or special text, etc.Tables are used for tabular data and data cells are associated with their headers. Data table captions, if present, are associated to data tables.Text labels are associated with form inputs. Related form controls are grouped with fieldset/legend. ARIA labelling may be used when standard HTML is insufficient. ",Certain ARIA roles must be contained by particular parents,"```html
<div role=""menu"">
    <a id=""movies-tv-0"" href=""https://watch.plex.tv/"" role=""menuitem"" tabindex=""-1"" class=""nav-menu-item-simple chroma_Link_module_link chroma_UnstyledLink_module_unstyledLink chroma_shared_module_base chroma_Link_module_default""></a>
    <a id=""movies-tv-1"" href=""https://watch.plex.tv/movies-and-shows"" role=""menuitem"" tabindex=""-1"" class=""nav-menu-item-simple chroma_Link_module_link chroma_UnstyledLink_module_unstyledLink chroma_shared_module_base chroma_Link_module_default""></a>
    <a id=""movies-tv-2"" href=""https://watch.plex.tv/live-tv"" role=""menuitem"" tabindex=""-1"" class=""nav-menu-item-simple chroma_Link_module_link chroma_UnstyledLink_module_unstyledLink chroma_shared_module_base chroma_Link_module_default""></a>
    <a id=""movies-tv-3"" href=""https://watch.plex.tv/pt/movies-and-shows/list/trending"" role=""menuitem"" tabindex=""-1"" class=""nav-menu-item-simple chroma_Link_module_link chroma_UnstyledLink_module_unstyledLink chroma_shared_module_base chroma_Link_module_default""></a>
    <a id=""movies-tv-4"" href=""https://watch.plex.tv/movies-and-shows/list/expiring"" role=""menuitem"" tabindex=""-1"" class=""nav-menu-item-simple chroma_Link_module_link chroma_UnstyledLink_module_unstyledLink chroma_shared_module_base chroma_Link_module_default""></a>
    <a id=""live-tv-0"" href=""https://watch.plex.tv/live-tv"" role=""menuitem"" tabindex=""-1"" class=""nav-menu-item-simple chroma_Link_module_link chroma_UnstyledLink_module_unstyledLink chroma_shared_module_base chroma_Link_module_default""></a>
    <a id=""features-0"" href=""https://www.plex.tv/watch-free-tv/"" role=""menuitem"" tabindex=""-1"" class=""navCardLink""></a>
    <a id=""features-1"" href=""https://www.plex.tv/watch-free/"" role=""menuitem"" tabindex=""-1"" class=""navCardLink""></a>
    <a id=""features-2"" href=""https://www.plex.tv/discover/"" role=""menuitem"" tabindex=""-1"" class=""navCardLink""></a>
    <a id=""features-3"" href=""https://www.plex.tv/apps-devices/"" role=""menuitem"" tabindex=""-1"" class=""navCardLink""></a>
    <a id=""features-4"" href=""https://www.plex.tv/your-media/"" role=""menuitem"" tabindex=""-1"" class=""navCardLink""></a>
    <a id=""features-5"" href=""https://www.plex.tv/plex-pass/"" role=""menuitem"" tabindex=""-1"" class=""navCardLink""></a>
    <a id=""features-6"" href=""https://www.plex.tv/plexamp/"" role=""menuitem"" tabindex=""-1"" class=""navCardLink""></on>
    <a id=""features-7"" href=""https://www.plex.tv/tv/"" role=""menuitem"" tabindex=""-1"" class=""navCardLink""></a>
    <a id=""download-0"" href=""https://www.plex.tv/media-server-downloads/#plex-app"" role=""menuitem"" tabindex=""-1"" class=""navCardLink""></a>
    <a id=""download-1"" href=""https://www.plex.tv/media-server-downloads/#plex-app"" role=""menuitem"" tabindex=""-1"" class=""navCardLink""></a>
    <a id=""download-2"" href=""https://www.plex.tv/media-server-downloads/#plex-app"" role=""menuitem"" tabindex=""-1"" class=""navCardLink""></a>
    <a id=""download-3"" href=""https://www.plex.tv/media-server-downloads/#plex-app"" role=""menuitem"" tabindex=""-1"" class=""navCardLink""></a>
    <a id=""download-4"" href=""https://www.plex.tv/media-server-downloads/#plex-media-server"" role=""menuitem"" tabindex=""-1"" class=""navCardLink""></a>
    <a id=""download-5"" href=""https://www.plex.tv/plexamp/#downloads"" role=""menuitem"" tabindex=""-1"" class=""navCardLink""></a>
    <a id=""download-6"" href=""https://www.plex.tv/plex-labs/#plex-dash"" role=""menuitem"" tabindex=""-1"" class=""navCardLink""></a>
</div>
```","When assigning the role ""menuitem"" to elements, according to ARIA specifications, these elements should be contained within elements with role ""menu"" or ""menubar"". This hierarchical structuring is essential for assistive technologies to understand the context and relationships between the elements properly. Without the correct parent role, users relying on assistive technologies may not be able to navigate or interact with the site as intended. To address this issue, it is crucial to wrap these `<a>` elements with a parent that has a role of ""menu"" or ""menubar"" as appropriate.",4
4365991990.0,Streaming Platforms,https://www.plex.tv/,7.0,color-contrast,4.0,Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.4/color-contrast?application=axeAPI,"<a class=""button button-small cookie-consent-accept"">I Accept</a>, <a class=""button button-small cookie-consent-reject"">I Reject</a>, <a class=""cookie-consent-settings"" data-utm=""plex-cookies-use"" data-remodal-target=""plex-cookies-use"" href="""">More Options</a>, <span class=""footer-copy"">Copyright © 2024 Plex</span>, <a href=""https://www.plex.tv/about/privacy-legal/"">Privacy &amp; Legal</a>, <a href=""https://www.plex.tv/accessibility-statement/"">Accessibility</a>, <a href=""#"" class="" manage-cookie-settings"">Manage Cookies</a>, <span class=""tooltip-lang tooltipstered"" data-tooltip-content=""#tooltip_content"">Language: <a class=""sel-language"">English (US)</a></span>, <a class=""sel-language"">English (US)</a>",stream,Text and images of text have a contrast ratio of at least 4.5:1.Large text - at least 18 point (typically 24px) or 14 point (typically 18.66px) and bold - has a contrast ratio of at least 3:1.,Elements must meet minimum color contrast ratio thresholds,"
```html
<a class=""button button-small cookie-consent-accept"" style=""color: #000000; background-color: #FFFFFF;"">I Accept</a>
<a class=""button button-small cookie-consent-reject"" style=""color: #000000; background-color: #FFFFFF;"">I Reject</a>
<a class=""cookie-consent-settings"" data-utm=""plex-cookies-use"" data-remodal-target=""plex-cookies-use"" href="""" style=""color: #000000;"">More Options</a>
<span class=""footer-copy"" style=""color: #000000;"">Copyright © 2024 Plex</span>
<a href=""https://www.plex.tv/about/privacy-legal/"" style=""color: #000000;"">Privacy &amp; Legal</a>
<a href=""https://www.plex.tv/access toibility-statement/"" style=""color: #000000;"">Accessibility</a>
<a href=""#"" class=""manage-cookie-settings"" style=""color: #000000;"">Manage Cookies</a>
<span class=""tooltip-lang tooltipstered"" data-tooltip-content=""#tooltip_content"" style=""color: #000000;"">Language: <a class=""sel-language"" style=""color: #000000;"">English (US)</a></span>
<a class=""sel-language"" style=""color: #000000;"">English (US)</a>
```",,0
4365991990.0,Streaming Platforms,https://www.plex.tv/,7.0,duplicate-id,2.0,Ensures every id attribute value is unique,https://dequeuniversity.com/rules/axe/4.4/duplicate-id?application=axeAPI,"<svg id=""nav-tv-ico"" xmlns:xlink=""http://www.w3.org/1999/xlink"" aria-hidden=""true"" fill=""currentColor"" height=""48"" viewBox=""0 0 48 48"" width=""48"" xmlns=""http://www.w3.org/2000/svg"" class=""plexico-icon-nav-tv-ico-1"" style=""width: auto; height: max(2rem, 1rem);"">, <svg id=""nav-plexamp-ico"" xmlns:xlink=""http://www.w3.org/1999/xlink"" aria-hidden=""true"" fill=""currentColor"" height=""48"" viewBox=""0 0 48 48"" width=""48"" xmlns=""http://www.w3.org/2000/svg"" class=""plexico-icon-nav-plexamp-ico-7"" style=""width: auto; height: max(2rem, 1rem);"">, <svg class=""plexico-icon-android-20"" id=""android"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" width=""32"" height=""32"" viewBox=""0 0 32 32"">, <svg class=""plexico-icon-apple-21"" id=""apple"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" width=""512"" height=""512"" viewBox=""0 0 512 512"">, <g id=""icomoon-ignore"">
</g>, <svg class=""plexico-icon-roku-22"" version=""1.1"" id=""roku-1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" x=""0px"" y=""0px"" viewBox=""0 0 53 17"" style=""enable-background:new 0 0 53 17;"" xml:space=""preserve"">, <svg class=""plexico-icon-rating-23"" id=""rating"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" width=""416"" height=""448"" viewBox=""0 0 416 448"">, <svg class=""plexico-icon-rating-half-24"" id=""rating-half"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" width=""416"" height=""448"" viewBox=""0 0 416 448"">, <svg class=""plexico-icon-rating-empty-25"" version=""1.1"" id=""rating-empty"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" x=""0px"" y=""0px"" viewBox=""0 0 416 448"" style=""enable-background:new 0 0 416 448;"" xml:space=""preserve"">",stream,NOTE: This success criterion is no longer useful and as of 2023 has been removed from WCAG. It previously required that significant HTML validation/parsing errors be avoided.,id attribute value must be unique,"```html
<svg id=""nav-tv-ico-1"" xmlns:xlink=""http://www.w3.org/1999/xlink"" aria-hidden=""true"" fill=""currentColor"" height=""48"" viewBox=""0 0 48 48"" width=""48"" xmlns=""http://www.w3.org/2000/svg"" class=""plexico-icon-nav-tv-ico-1"" style=""width: auto; height: max(2rem, 1rem);"">
<svg id=""nav-plexamp-ico-2"" xmlns:xlink=""http://www.w3.org/1999/xlink"" aria-hidden=""true"" fill=""currentColor"" height=""48"" viewBox=""0 0 48 48"" width=""48"" xmlns=""http://www.w3.org/2000/svg"" class=""plexico-icon-nav-plexamp-ico-7"" style=""width: auto; height: max(2rem, 1rem);"">
<svg class=""plexico-icon-android-20"" id=""android-3"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" width=""32"" height=""32"" viewBox=""0 0 32 32"">
<svg class=""plexico-icon-apple-21"" id=""apple-4"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" width=""512"" height=""512"" viewBox=""0 0 512 512"">
<g id=""icomoon-ignore-5""></g>
<svg class=""plexico-icon-roku-22"" version=""1.1"" id=""roku-1-6"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" x=""0px"" y=""0px"" viewBox=""0 0 53 17"" style=""enable-background:new 0 0 53 17;"" xml:space=""preserve"">
<svg class=""plexico-icon-rating-23"" id=""rating-7"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" width=""416"" height=""448"" viewBox=""0 0 416 448"">
<svg class=""plexico-icon-rating-half-24"" id=""rating-half-8"" version=""1.1"" xmlns=""http://www.w3.org/2000/svg"" width=""416"" height=""448"" viewBox=""0 0 416 448"">
<svg class=""plexico-icon-rating-empty-25"" version=""1.1"" id=""rating-empty-9"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" x=""0px"" y=""0px"" viewBox=""0 0 416 448"" style=""enable-background:new 0 0 416 448;"" xml:space=""preserve"">
```","The provided error indicates a violation of one of the key principles of web accessibility, which is the uniqueness of `id` attributes within a page. Having unique `id` attributes is crucial for ensuring elements are distinguishable from each other by assistive technologies, scripts, and for style targeting. To fix this issue, I will modify the `id` values of the provided elements to ensure each one is unique within the document. This can be achieved by appending an index or a distinct identifier to each `id`.",0
4365991990.0,Streaming Platforms,https://www.plex.tv/,7.0,image-alt,5.0,Ensures <img> elements have alternate text or a role of none or presentation,https://dequeuniversity.com/rules/axe/4.4/image-alt?application=axeAPI,"<img loading=""lazy"" class=""watchlist-iphone"" src=""/wp-content/uploads/2023/05/watchlist-iphone-02.png"" smooth-parallax="""" start-position-y=""0.3"" style=""transform: translate3d(0px, 151.8px, 0px);"">, <img loading=""lazy"" class=""watchlist-button"" src=""/wp-content/uploads/2023/05/watchlist_button_bookmark.png"">, <img loading=""lazy"" class=""watch-these-location"" src=""/wp-content/uploads/2023/03/watch-these-location.png"" smooth-parallax="""" start-position-y=""-0.1"" style=""transform: translate3d(0px, -16.5px, 0px);"">, <img loading=""lazy"" class=""discovery-screen"" src=""/wp-content/uploads/2023/05/discover-screen-5.png"" smooth-parallax="""" start-position-y=""0.3"" style=""transform: translate3d(0px, 168.9px, 0px);"">, <img loading=""lazy"" class=""discovery-services"" src=""/wp-content/uploads/2023/10/select-services-new.png"" smooth-parallax="""" start-position-x=""-0.1"" style=""transform: translate3d(-60px, 0px, 0px);"">, <img loading=""lazy"" class=""discovery-large-tile"" src=""/wp-content/uploads/2023/03/discovery-large-tile-1.png"" smooth-parallax="""" start-position-y=""-0.3"" style=""transform: translate3d(0px, -57.9px, 0px);"">, <img loading=""lazy"" class=""community-profile"" src=""/wp-content/uploads/2023/04/profile-screen.png"" smooth-parallax="""" start-position-y=""0.3"" style=""transform: translate3d(0px, 0px, 0px);"">, <img loading=""lazy"" class=""community-watchlist"" src=""/wp-content/uploads/2023/04/watchlist-group.png"" smooth-parallax="""" start-position-x=""-0.1"" style=""transform: translate3d(-40.5px, 0px, 0px);"">, <img loading=""lazy"" class=""community-share"" src=""/wp-content/uploads/2023/04/share-group.png"" smooth-parallax="""" start-position-x=""0.1"" style=""transform: translate3d(32.8px, 0px, 0px);"">, <img loading=""lazy"" class=""community-watched"" src=""/wp-content/uploads/2023/04/watched-group.png"" smooth-parallax="""" start-position-x=""0.1"" style=""transform: translate3d(36.7px, 0px, 0px);"">, <img loading=""lazy"" class=""community-rate"" src=""/wp-content/uploads/2023/04/rating-group.png"" smooth-parallax="""" start-position-x=""-0.1"" style=""transform: translate3d(-36.7px, 0px, 0px);"">, <img loading=""lazy"" class=""personal-media-screen"" src=""/wp-content/uploads/2023/05/pms-devices-image.png"" smooth-parallax="""" start-position-y=""0.1"" style=""transform: translate3d(0px, 0px, 0px);"">, <img class=""hero-plex-sign"" smooth-parallax="""" start-position-x=""-1"" src=""/wp-content/uploads/2023/03/plex-chevron.png"" style=""transform: translate3d(-45px, 0px, 0px);"">",stream,"Images, image buttons, and image map hot spots have appropriate, equivalent alternative text.Images that do not convey content, are decorative, or contain content that is already conveyed in text are given empty alternative text (alt="""") or implemented as CSS backgrounds. All linked images have descriptive alternative text.Equivalent alternatives to complex images are provided in context or on a separate linked page.Form buttons have a descriptive value.Inputs have associated accessible names.Embedded multimedia is identified via accessible text.Frames and iframes are appropriately titled. ",Images must have alternate text,"<img loading=""lazy"" class=""watchlist-iphone"" src=""/wp-content/uploads/2023/05/watchlist-iphone-02.png"">
<img loading=""lazy"" class=""watchlist-iphone"" src=""/wp-content/uploads/2023/05/watchlist-iphone-02.png"" alt=""Plex app watchlist on iPhone"">


<img loading=""lazy"" class=""watchlist-iphone"" src=""/wp-content/uploads/2023/05/watchlist-iphone-02.png"" alt=""Plex app watchlist on iPhone"">
<img loading=""lazy"" class=""watchlist-button"" src=""/wp-content/uploads/2023/05/watchlist_button_bookmark.png"" alt=""Bookmark button icon"">
<img loading=""lazy"" class=""watch-these-location"" src=""/wp-content/uploads/2023/03/watch-these-location.png"" alt=""Location pins on map"">
<img loading=""lazy"" class=""discovery-screen"" src=""/wp-content/uploads/2023/05/discover-screen-5.png"" alt=""Plex discovery screen"">
<img loading=""lazy"" class=""discovery-services"" src=""/wp-content/uploads/2023/10/select-services-new.png"" alt=""Selection of streaming services on Plex"">
<img loading=""lazy"" class=""discovery-large-tile"" src=""/wp-content/uploads/2023/03/discovery-large-tile-1.png"" alt=""Promotional movie tile on Plex"">
<img loading=""lazy"" class=""community-profile"" src=""/wp-content/uploads/2023/04/profile-screen.png"" alt=""User profile screen on Plex"">
<img loading=""lazy"" class=""community-watchlist"" src=""/wp-content/uploads/2023/04/watchlist-group.png"" alt=""Group watchlist sharing"">
<img loading=""lazy"" class=""community-share"" src=""/wp-content/uploads/2023/04/share-group.png"" alt=""Content sharing feature"">
<img loading=""lazy"" class=""community-watched"" src=""/wp-content/uploads/2023/04/watched-group.png"" alt=""Group watched content"">
<img loading=""lazy"" class=""community-rate"" src=""/wp-content/uploads/2023/04/rating-group.png"" alt=""Content rating feature"">
<img loading=""lazy"" class=""personal-media-screen"" src=""/wp-content/uploads/2023/05/pms-devices-image.png"" alt=""Personal media across devices"">
<img loading=""lazy"" class=""hero-plex-sign"" src=""/wp-content/uploads/2023/03/plex-chevron.png"" alt=""Plex chevron logo"">

",,5
4365991990.0,Streaming Platforms,https://www.plex.tv/,7.0,link-name,4.0,Ensures links have discernible text,https://dequeuniversity.com/rules/axe/4.4/link-name?application=axeAPI,"<a target=""_blank"" rel=""noopener"" href=""https://twitter.com/plex"" data-pulldown=""item-social-x""><i class=""icomoon icon-social-x""></i></a>, <a target=""_blank"" rel=""noopener"" href=""https://www.facebook.com/plexapp"" data-pulldown=""item-social-facebook""><i class=""icomoon icon-social-facebook""></i></a>, <a target=""_blank"" rel=""noopener"" href=""https://www.instagram.com/plex.tv/"" data-pulldown=""item-social-instagram""><i class=""icomoon icon-social-instagram""></i></a>, <a target=""_blank"" rel=""noopener"" href=""https://www.tiktok.com/@plex.tv"" data-pulldown=""item-social-tiktok""><i class=""icomoon icon-social-tiktok""></i></a>, <a target=""_blank"" rel=""noopener"" href=""https://www.linkedin.com/company/plex-inc"" data-pulldown=""item-social-linkedin""><i class=""icomoon icon-social-linkedin""></i></a>, <a target=""_blank"" rel=""noopener"" href=""https://www.youtube.com/user/plextvapp"" data-pulldown=""item-social-youtube""><i class=""icomoon icon-social-youtube""></i></a>",stream,"The purpose of each link (or image button or image map hotspot) can be determined from the link text alone, or from the link text and its context (e.g., surrounding text, list item, previous heading, or table headers).Links with the same text that go to different locations are readily distinguishable. ",Links must have discernible text," `<a target=""_blank"" rel=""noopener"" href=""https://twitter.com/plex"" data-pulldown=""item-social-x""><i class=""icomoon icon-social-x""></i><span class=""sr-only"">Twitter</span></a>`
 `<a target=""_blank"" rel=""noopener"" href=""https://www.facebook.com/plexapp"" data-pulldown=""item-social-facebook""><i class=""icomoon icon-social-facebook""></i><span class=""sr-only"">Facebook</span></a>`
 `<a target=""_blank"" rel=""noopener"" href=""https://www.instagram.com/plex.tv/"" data-pulldown=""item-social-instagram""><i class=""icomoon icon-social-instagram""></i><span class=""sr-only"">Instagram</span></a>`
<a target=""_blank"" rel=""noopener"" href=""https://www.tiktok.com/@plex.tv"" data-pulldown=""item-social-tiktok""><i class=""icomoon icon-social-tiktok""></i><span class=""sr-only"">TikTok</span></a>`
 `<a target=""_blank"" rel=""noopener"" href=""https://www.linkedin.com/company/plex-inc"" data-pulldown=""item-social-linkedin""><i class=""icomoon icon-social-linkedin""></i><span class=""sr-only"">LinkedIn</span></a>`
`<a target=""_blank"" rel=""noopener"" href=""https://www.youtube.com/user/plextvapp"" data-pulldown=""item-social-youtube""><i class=""icomoon icon-social-youtube""></i><span class=""sr-only"">YouTube</span></a>`
",,0
